Product_ID,Product_Name,Sub_Category,Brand,Supplier_ID,Supplier_Name,Lead_Time_Days,Quantity_in_Stock,Reorder_Level,Reorder_Quantity,Unit_Cost,Unit_Price,Discount_Available,Discount_Percentage,GST_Percentage,Final_Price,Manufacture_Date,Expiry_Date,Days_to_Expiry,Is_Expired,Units_Sold_Last_Month,Units_Returned,Last_Sold_Date,Shelf_Life_Days,Age_of_Stock_Days,Profit_Per_Unit,Total_Value_in_Stock,Expiry_Risk_Level,Stock_Turnover_Ratio,Revenue_Last_Month,Stock_Age_Category,Profit_Margin,Needs_Discount,Reorder_Required,Expiry_Risk_Encoded,Stock_Age_Encoded,Cat_Body Care,Cat_Fragrance,Cat_Haircare,Cat_Makeup,Cat_Skincare,Status_In Stock,Status_Low Stock,Status_Out of Stock,Unit_Cost_Scaled,Unit_Price_Scaled,Quantity_in_Stock_Scaled,Days_to_Expiry_Scaled,Units_Sold_Last_Month_Scaled,Age_of_Stock_Days_Scaled,Profit_Margin_Scaled,Stock_Turnover_Ratio_Scaled
PRD1049,Maybelline Face Mask,Face Mask,Maybelline,SUP7333,India Beauty Hub,8.0,145.0,52,285,1710.55,4203.32,True,16.67,28,4483.36,2025-05-01,2026-05-01,-5.0,True,44.0,4,2025-07-25,365,169.0,2492.77,609481.4,Critical,0.3013698630136986,184946.08,Old,59.304787644052794,True,False,0,2,False,False,False,False,True,True,False,False,1.2391015385911845,1.9819299329443631,-0.6952568687839995,-1.8075656331281649,-0.20586745460615066,-0.21898735839539182,0.6099326849217803,-0.12449827322992046
PRD1050,Lakme Body Spray,Body Spray,Lakme,SUP6060,Premium Beauty Distributors,5.0,92.0,47,187,1897.95,3574.84,True,40.0,12,2402.29,2025-07-30,2028-07-29,1016.0,False,37.0,1,2025-08-13,1095,79.0,1676.89,328885.28,Safe,0.3978494623655914,132269.08000000002,Medium,46.90811337010887,False,False,2,0,False,True,False,False,False,True,False,False,1.5741784643125911,1.433028896903128,-1.0646081429995338,1.1905569198252601,-0.44861438622519256,-0.7558272777868396,0.09071419994731912,-0.0935221268018392
PRD1051,Nivea Perfume,Perfume,Nivea,SUP4891,Premium Beauty Distributors,5.0,496.0,76,256,605.61,1331.28,False,0.0,12,1491.03,2024-04-19,2029-04-18,1279.0,False,30.0,4,2025-08-17,1825,546.0,725.67,660314.88,Safe,0.060362173038229376,39938.4,Old,54.50919415900487,False,False,2,2,False,True,False,False,False,True,False,False,-0.7365649411666102,-0.5264485859454499,1.7508242113981247,1.9628450994792765,-0.6913613178442345,2.0297754150554503,0.4090755252645706,-0.20187721701828198
PRD1052,Colorbar Sunscreen,Sunscreen,Colorbar,SUP2680,Premium Beauty Distributors,5.0,364.0,86,131,605.87,1342.45,False,0.0,18,1584.09,2025-01-28,2027-01-28,468.0,False,18.0,6,2025-10-05,730,262.0,736.58,488651.8,Safe,0.049315068493150684,24164.100000000002,Old,54.86833774069798,False,False,2,2,False,False,False,False,True,True,False,False,-0.7361000532227064,-0.5166929460323569,0.830930471842454,-0.4186214925336791,-1.1074989149054493,0.33574722497577086,0.42411778436199166,-0.20542404692111538
PRD1053,Loreal Hair Gel,Hair Gel,Loreal,SUP1627,Cosmetic Wholesale Co,10.0,146.0,80,278,1670.67,3693.2,False,0.0,18,4357.98,2024-12-06,2026-12-06,415.0,False,0.0,0,2025-10-14,730,315.0,2022.53,539207.2,Safe,0.0,0.0,Old,54.76361962525722,False,False,2,2,False,False,True,False,False,True,False,False,1.1677948801185611,1.5364019980771357,-0.6882879768176686,-0.5742537112472261,-1.7317053104972713,0.6518862886174012,0.41973180308612523,-0.22125735046939266
PRD1054,Mamaearth Perfume,Perfume,Mamaearth,SUP4963,India Beauty Hub,8.0,367.0,38,174,887.02,1807.54,True,24.97,12,1518.94,2023-12-07,2028-12-05,1145.0,False,50.0,1,2025-08-10,1825,680.0,920.52,663367.18,Safe,0.1358695652173913,90377.0,Old,50.92667382187946,False,False,2,2,False,True,False,False,False,True,False,False,-0.2333952631129231,-0.11049325335730269,0.8518371477414466,1.56935986726012,0.002201343924456712,2.8290704061493837,0.2590263474990352,-0.1776344957356879
PRD1055,WOW Conditioner,Conditioner,WOW,SUP2698,Metro Beauty Supplies,6.0,395.0,94,288,1525.52,2227.4,False,0.0,28,2851.07,2024-11-05,2027-11-05,749.0,False,82.0,2,2025-07-21,1095,346.0,701.88,879823.0,Safe,0.20707070707070707,182646.80000000002,Old,31.51117895303942,False,False,2,2,False,False,True,False,False,True,False,False,0.9082622452815164,0.25620352138854946,1.04696612279871,0.40652291234380616,1.1119016027543627,0.8367978164077887,-0.5541662562638274,-0.15477435731564146
PRD1056,Neutrogena Hand Cream,Hand Cream,Neutrogena,SUP4131,Beauty Supplies India,7.0,146.0,65,299,143.22,298.88,False,0.0,12,334.75,2025-04-12,2027-04-12,542.0,False,55.0,6,2025-08-21,730,188.0,155.66,43636.48,Safe,0.3741496598639456,16438.4,Old,52.08110278372591,False,False,2,2,True,False,False,False,False,True,False,False,-1.5633323887883877,-1.428124740491293,-0.6882879768176686,-0.2013236777260851,0.17559200936662953,-0.10565448652386397,0.3073780943736312,-0.10113128518909553
PRD1057,Maybelline Shampoo,Shampoo,Maybelline,SUP5843,Premium Beauty Distributors,5.0,156.0,77,254,1449.44,2174.12,False,0.0,18,2565.46,2024-07-17,2027-07-17,638.0,False,5.0,5,2025-09-01,1095,457.0,724.68,339162.72,Safe,0.03184713375796178,10870.599999999999,Old,33.33210678343421,False,False,2,2,False,False,True,False,False,True,False,False,0.7722288807730608,0.209669905043913,-0.6185990571543603,0.08057619013241521,-1.5583146450550984,1.498900383657241,-0.4778990761756451,-0.2110323756018746
PRD1058,Loreal Perfume,Perfume,Loreal,SUP4866,Beauty Supplies India,7.0,398.0,66,192,796.57,1577.76,True,28.77,18,1326.13,2024-10-02,2029-10-01,1445.0,False,56.0,1,2025-08-04,1825,380.0,781.19,627948.48,Safe,0.14035087719298245,88354.56,Old,49.51260014197343,False,False,2,2,False,True,False,False,False,True,False,False,-0.3951226266748291,-0.31117820763039816,1.0678727986977026,2.4502969543179334,0.21027014245506406,1.0396040081778912,0.19979972126862072,-0.17619570684271663
PRD1059,WOW Body Scrub,Body Scrub,WOW,SUP4279,Global Cosmetics Supply,14.0,62.0,37,118,931.48,2215.45,False,0.0,12,2481.3,2025-04-26,2026-04-26,191.0,False,40.0,10,2025-09-02,365,174.0,1283.97,137357.9,Safe,0.6349206349206349,88618.0,Old,57.95526868130627,False,False,2,2,True,False,False,False,False,True,False,False,-0.15389942470537915,0.24576664610104165,-1.273674901989459,-1.232020069583727,-0.3445799869598889,-0.1891629184292003,0.5534098485708794,-0.017407057872524848
PRD1060,Garnier Perfume,Perfume,Garnier,SUP7044,India Beauty Hub,8.0,239.0,90,133,1243.3,1744.92,False,0.0,18,2059.01,2023-10-14,2028-10-12,1091.0,False,92.0,7,2025-08-10,1825,734.0,501.62,417035.88,Safe,0.38333333333333336,160532.64,Old,28.747449739816155,False,False,2,2,False,True,False,False,False,True,False,False,0.4036442624795137,-0.1651842266212126,-0.04018102394890071,1.4107911915897136,1.4586829336387082,3.1511743577842526,-0.6699214389248391,-0.0981827363140337
PRD1061,Biotique Concealer,Concealer,Biotique,SUP1907,Elite Cosmetics Distributor,12.0,425.0,35,232,348.38,521.73,False,0.0,28,667.81,2025-06-24,2027-06-24,615.0,False,44.0,8,2025-09-10,730,115.0,173.35,221735.25,Safe,0.10328638497652583,22956.120000000003,Old,33.2259981216338,False,False,2,2,False,False,False,True,False,True,False,False,-1.1965000404372472,-1.2334923005062666,1.256032881788635,0.01303768012464951,-0.20586745460615066,-0.5410913100302605,-0.48234329866671083,-0.18809578878638106
PRD1062,Colorbar Body Scrub,Body Scrub,Colorbar,SUP1674,India Beauty Hub,8.0,422.0,23,120,138.65,286.97,False,0.0,28,367.32,2025-08-25,2026-08-25,312.0,False,98.0,9,2025-08-24,365,53.0,148.32,121101.34,Safe,0.23167848699763594,28123.06,Medium,51.68484510576019,False,False,2,0,True,False,False,False,False,True,False,False,-1.571503688417773,-1.4385266806313945,1.2351262058896426,-0.876708777803742,1.6667517321693157,-0.9109143656110356,0.2907813599054759,-0.146873679872876
PRD1063,Garnier Deodorant,Deodorant,Garnier,SUP3353,India Beauty Hub,8.0,160.0,60,287,1976.65,3388.86,False,0.0,12,3795.52,2024-10-03,2027-10-03,716.0,False,65.0,8,2025-10-03,1095,379.0,1412.21,542217.6,Safe,0.40372670807453415,220275.9,Old,41.67212572959638,False,False,2,2,False,True,False,False,False,True,False,False,1.714896468871154,1.2705979290394744,-0.590723489289037,0.3096198327674467,0.5223733402509751,1.0336391201846529,-0.1285882927999544,-0.09163515354638432
PRD1064,Faces Canada Conditioner,Conditioner,Faces Canada,SUP9163,Cosmetic Wholesale Co,10.0,263.0,79,227,1764.2,3346.41,True,38.08,28,2652.28,2024-07-06,2027-07-06,627.0,False,30.0,3,2025-08-03,1095,468.0,1582.21,880105.83,Safe,0.11363636363636363,100392.29999999999,Old,47.28081735352213,False,False,2,2,False,False,True,False,False,True,False,False,1.3350293777851734,1.2335230038549807,0.1270723832430394,0.048275163606962046,-0.6913613178442345,1.5645141515828624,0.10632441873144258,-0.1847727810557487
PRD1065,Plum Perfume,Perfume,Plum,SUP4189,India Beauty Hub,8.0,185.0,90,173,193.39,368.43,False,0.0,28,471.59,2023-11-21,2028-11-19,1129.0,False,78.0,1,2025-09-30,1825,696.0,175.04,68159.55,Safe,0.41935483870967744,28737.54,Old,47.50970333577614,False,False,2,2,False,True,False,False,False,True,False,False,-1.4736268959204957,-1.3673812529393135,-0.416501190130766,1.52237655595037,0.9731890704006244,2.924508614041197,0.11591100867577994,-0.08661752011710656
PRD1066,Plum Deodorant,Deodorant,Plum,SUP3290,India Beauty Hub,8.0,167.0,98,181,366.88,913.07,False,0.0,28,1168.73,2024-11-07,2027-11-07,751.0,False,64.0,8,2025-08-09,1095,344.0,546.19,152482.69,Safe,0.38095238095238093,58436.48,Old,59.81907192219656,False,False,2,2,False,True,False,False,False,True,False,False,-1.1634214751979408,-0.8917042858608092,-0.541941245524721,0.4123958262575249,0.48769520716254056,0.8248680404213121,0.6314728091392279,-0.09894717491127197
PRD1067,Olay Foot Cream,Foot Cream,Olay,SUP1841,Metro Beauty Supplies,6.0,298.0,81,143,1072.25,2321.87,False,0.0,12,2600.49,2024-11-03,2026-11-03,382.0,False,31.0,0,2025-08-04,730,348.0,1249.62,691917.26,Safe,0.10367892976588629,71977.97,Old,53.819550620835784,False,False,2,2,True,False,False,False,False,True,False,False,0.09780163630744033,0.33871160577439374,0.3709836020646187,-0.6711567908235856,-0.6566831847557999,0.8487275923942653,0.38019070784114234,-0.18796975670336566
PRD1068,Mamaearth Eyeshadow,Eyeshadow,Mamaearth,SUP9609,Global Cosmetics Supply,14.0,192.0,60,144,946.34,1835.67,False,0.0,28,2349.66,2024-11-03,2026-11-03,382.0,False,82.0,4,2025-07-30,730,348.0,889.33,352448.64,Safe,0.42487046632124353,150524.94,Old,48.447160982093735,False,False,2,2,False,False,False,True,False,True,False,False,-0.12732929068072546,-0.08592511094411528,-0.3677189463664501,-0.6711567908235856,1.1119016027543627,0.8487275923942653,0.1551751958353811,-0.08484664949071141
PRD1069,Maybelline Hair Oil,Hair Oil,Maybelline,SUP9899,India Beauty Hub,8.0,194.0,70,188,1911.49,4330.56,False,0.0,12,4850.23,2025-05-23,2027-05-23,583.0,False,91.0,1,2025-09-02,730,147.0,2419.07,840128.64,Safe,0.4666666666666667,394080.96,Old,55.860442991206696,False,False,2,2,False,False,True,False,False,True,False,False,1.5983883980066564,2.093058636842478,-0.35378116243378843,-0.0809289424948506,1.4240048005502737,-0.3502148942466346,0.465670814934639,-0.07142738541069481
PRD1070,Lakme Eyeliner,Eyeliner,Lakme,SUP7771,Beauty Supplies India,7.0,169.0,80,125,1378.32,2019.18,True,19.24,18,1924.21,2025-06-17,2026-06-17,243.0,False,83.0,3,2025-09-10,365,122.0,640.86,341241.42,Safe,0.48823529411764705,167591.94,Old,31.738626571182365,False,False,2,2,False,False,False,True,False,True,False,False,0.645064147809846,0.07434861156722493,-0.5280034615920594,-1.0793243078270391,1.1465797358427972,-0.4993370940775923,-0.5446399103186532,-0.0645024710592424
PRD1071,Loreal Cologne,Cologne,Loreal,SUP5742,Metro Beauty Supplies,6.0,448.0,24,102,631.86,1278.47,False,0.0,18,1508.59,2024-07-09,2029-07-08,1360.0,False,82.0,8,2025-08-10,1825,465.0,646.61,572754.56,Safe,0.18262806236080179,104834.54000000001,Old,50.576861404647744,False,False,2,2,False,True,False,False,False,True,False,False,-0.6896291391378646,-0.572571714308067,1.4163173970142444,2.2006981129848864,1.1119016027543627,1.5466194876031476,0.24437491201830586,-0.16262201575027133
PRD1072,Plum Mascara,Mascara,Plum,SUP7643,Elite Cosmetics Distributor,12.0,423.0,74,231,1011.69,1227.93,True,11.47,12,1217.54,2025-08-17,2026-02-13,119.0,False,41.0,3,2025-10-16,180,61.0,538.47,519414.39,Moderate,0.09669811320754718,50345.130000000005,Medium,17.610124355622876,False,False,1,0,False,False,False,True,False,True,False,False,-0.01048149401106742,-0.6167122730554003,1.2420950978559735,-1.443444970477602,-0.30990185387145436,-0.8631952616651292,-1.1363937430978124,-0.19021104706268807
PRD1073,Faces Canada Body Oil,Body Oil,Faces Canada,SUP2923,Premium Beauty Distributors,5.0,327.0,57,194,1248.52,1951.38,True,21.74,18,1802.04,2024-12-11,2026-12-11,420.0,False,47.0,6,2025-07-19,730,310.0,702.86,638101.26,Safe,0.14329268292682926,91714.86,Old,36.01861246912442,False,False,2,2,True,False,False,False,False,True,False,False,0.4129777819686586,0.0151335367142531,0.573081469088213,-0.5595714264629292,-0.10183305534084697,0.6220618486512096,-0.36537829994365234,-0.1752511983063343
PRD1074,Plum Cleanser,Cleanser,Plum,SUP3455,India Beauty Hub,8.0,84.0,61,233,911.59,1929.25,False,0.0,12,2160.76,2025-08-23,2027-01-29,469.0,False,57.0,0,2025-08-19,730,261.0,1017.66,162057.0,Safe,0.6705882352941176,109967.25,Old,52.748995723726836,False,False,2,2,False,False,False,False,True,True,False,False,-0.18946335241401718,-0.004194333588051824,-1.1203592787301806,-0.4156850355768197,0.24494827554349863,0.3297823369825325,0.33535191644632273,-0.0059554679060537475
PRD1075,Sugar Body Lotion,Body Lotion,Sugar,SUP8734,Beauty Supplies India,7.0,16.0,56,204,400.96,586.41,False,0.0,18,691.96,2025-04-05,2027-04-05,535.0,False,57.0,6,2025-08-29,730,195.0,185.45,9382.56,Safe,3.3529411764705883,33425.369999999995,Old,31.62463123070889,False,True,2,2,True,False,False,False,False,False,True,False,-1.102485393935478,-1.1770021671509536,-1.5942439324406776,-0.22187887642410073,0.24494827554349863,-0.06390027057119582,-0.5494144560288032,0.855252062347302
PRD1076,Biotique Cologne,Cologne,Biotique,SUP4762,Global Cosmetics Supply,14.0,126.0,78,188,352.49,537.96,True,6.13,28,646.38,2024-08-14,2029-08-13,1396.0,False,78.0,0,2025-09-16,1825,429.0,185.47,67782.96,Safe,0.6141732283464567,41960.880000000005,Old,34.476541006766304,False,False,2,2,False,True,False,False,False,True,False,False,-1.1891512348624607,-1.2193173644463295,-0.8276658161442854,2.306410563431824,0.9731890704006244,1.3318835198465684,-0.4299659458488798,-0.024068307591241376
PRD1077,Colorbar Conditioner,Conditioner,Colorbar,SUP6224,Metro Beauty Supplies,6.0,295.0,96,297,1361.44,2293.75,False,0.0,12,2569.0,2024-05-02,2027-05-02,562.0,False,28.0,6,2025-09-08,1095,533.0,932.31,676656.25,Safe,0.0945945945945946,64225.0,Old,40.64566757493188,False,False,2,2,False,False,True,False,False,True,False,False,0.614882192067171,0.314152197148058,0.3500769261656262,-0.14259453858889753,-0.7607175840211036,1.9522318711433526,-0.17158014982363887,-0.19088641160614309
PRD1078,Neutrogena Deodorant,Deodorant,Neutrogena,SUP4012,Global Cosmetics Supply,14.0,386.0,88,221,519.89,816.44,True,33.2,12,610.83,2024-08-21,2027-08-21,673.0,False,53.0,8,2025-08-10,1095,422.0,296.55,315145.84,Safe,0.13695090439276486,43271.32,Old,36.32232619665867,False,False,2,2,False,True,False,False,False,True,False,False,-0.8898349202105748,-0.9760988682065713,0.9842460951017324,0.18335218362249345,0.1062357431897604,1.2901293038939001,-0.3526576477758584,-0.17728731642669618
PRD1079,Himalaya Eyeliner,Eyeliner,Himalaya,SUP6455,Cosmetic Wholesale Co,10.0,155.0,21,154,1877.46,4608.21,True,31.14,18,3744.39,2025-08-16,2026-08-16,303.0,False,89.0,9,2025-09-20,365,62.0,2730.75,714272.55,Safe,0.5705128205128205,410130.69,Medium,59.25836713170624,False,False,2,0,False,False,False,True,False,True,False,False,1.5375417182718674,2.3355522287735635,-0.6255679491206911,-0.9031368904154765,1.3546485343734045,-0.8572303736718908,0.6079884224881873,-0.03808610197730326
PRD1080,Garnier Conditioner,Conditioner,Garnier,SUP7781,Premium Beauty Distributors,5.0,23.0,92,156,1495.44,1973.18,False,0.0,18,2328.35,2025-05-14,2028-05-13,939.0,False,25.0,5,2025-09-17,1095,156.0,477.74,45383.14,Safe,1.0416666666666667,49329.5,Old,24.211678610162277,False,True,2,2,False,False,True,False,False,False,True,False,0.8544782862329579,0.03417319205045936,-1.5454616886763617,0.964449734147088,-0.8647519832864073,-0.29653090230748985,-0.8598962791188568,0.11318453582234364
PRD1081,Loreal Hand Cream,Hand Cream,Loreal,SUP1962,India Beauty Hub,8.0,268.0,24,119,1893.12,3979.07,True,19.43,28,4103.6,2025-06-21,2027-06-21,612.0,False,8.0,2,2025-10-15,730,118.0,2085.95,1066390.76,Safe,0.02973977695167286,31832.56,Old,52.42305362810909,False,False,2,2,True,False,False,False,False,True,False,False,1.5655422767393017,1.786074762800131,0.1619168430746936,0.004228309254071377,-1.4542802457897948,-0.5231966460505455,0.32170025815989367,-0.2117089724518442
PRD1082,Biotique Shampoo,Shampoo,Biotique,SUP8054,Elite Cosmetics Distributor,12.0,412.0,42,127,1840.2,3550.23,True,11.72,28,4011.7,2025-02-01,2028-02-01,837.0,False,45.0,4,2025-08-27,1095,258.0,1710.03,1462694.76,Safe,0.1089588377723971,159760.35,Old,48.166738492999045,False,False,2,2,False,False,True,False,False,True,False,False,1.470919699849351,1.4115350474616581,1.1654372862263342,0.6649311245474314,-0.1711893215177161,0.3118876730028176,0.1434300667206681,-0.18627456720594712
PRD1083,Mamaearth Perfume,Perfume,Mamaearth,SUP3807,Beauty Supplies India,7.0,42.0,83,211,1307.57,2219.63,True,36.32,12,1583.08,2025-02-24,2030-02-23,1590.0,False,27.0,9,2025-08-17,1825,235.0,912.06,93224.46,Safe,0.627906976744186,59930.01,Old,41.090632222487535,False,True,2,2,False,True,False,False,False,False,True,False,0.5185609861514175,0.24941736900495667,-1.4130527413160758,2.876083213062543,-0.7953957171095382,0.1746952491583365,-0.15294338765133234,-0.019658892500048375
PRD1084,Loreal Toner,Toner,Loreal,SUP4939,India Beauty Hub,8.0,290.0,69,273,1798.23,3053.53,True,32.67,28,2631.61,2025-09-07,2027-09-07,690.0,False,64.0,5,2025-10-10,730,40.0,1255.3,885523.7,Safe,0.21993127147766323,195425.92,Medium,41.10979751304228,False,False,2,0,False,False,False,False,True,True,False,False,1.3958760575199622,0.9777278545491048,0.315232466333972,0.23327195188910288,0.48769520716254056,-0.9884579095231336,-0.15214067452795488,-0.15064529035336421
PRD1085,Loreal Cologne,Cologne,Loreal,SUP7227,India Beauty Hub,6.0,43.0,99,175,1606.21,3462.56,True,14.38,18,3498.28,2023-10-20,2028-10-18,1097.0,False,100.0,10,2025-09-27,1825,728.0,1856.35,148890.08,Safe,2.272727272727273,346256.0,Old,53.612067372117735,False,True,2,2,False,True,False,False,False,False,True,False,1.0525384306414967,1.3349659381348138,-1.406083849349745,1.4284099333308697,1.7361079983461847,3.1153850298248225,0.37150054339248884,0.5084340378034865
PRD1086,Maybelline Hair Mask,Hair Mask,Maybelline,SUP6315,India Beauty Hub,8.0,442.0,69,103,619.1,1092.93,True,30.37,28,974.09,2025-08-16,2026-08-16,303.0,False,73.0,8,2025-09-25,365,62.0,473.83,483075.06,Safe,0.16478555304740405,79783.89,Medium,43.35410319050625,False,False,2,0,False,False,True,False,False,True,False,False,-0.7124444090002187,-0.7346183955502558,1.3745040452162594,-0.9031368904154765,0.7997984049584516,-0.8572303736718908,-0.05814086716658131,-0.1683506069223839
PRD1087,Himalaya Body Wash,Body Wash,Himalaya,SUP3219,Beauty Supplies India,7.0,155.0,20,201,697.82,1426.51,False,0.0,18,1683.28,2025-04-29,2027-04-29,559.0,False,55.0,10,2025-08-01,730,171.0,728.69,221109.05,Safe,0.3525641025641026,78458.05,Old,51.082011342367025,False,False,2,2,True,False,False,False,False,True,False,False,-0.5716906438305862,-0.44327673375889365,-0.6255679491206911,-0.15140390945947566,0.17559200936662953,-0.20705758240891523,0.2655324563363679,-0.10806163510911268
PRD1088,Maybelline Body Spray,Body Spray,Maybelline,SUP4273,India Beauty Hub,8.0,303.0,89,146,1379.34,2703.67,False,0.0,28,3460.7,2025-03-17,2028-03-16,881.0,False,56.0,4,2025-07-20,1095,214.0,1324.33,819212.01,Safe,0.18421052631578946,151405.52000000002,Old,48.98267909915042,False,False,2,2,False,True,False,False,False,True,False,False,0.6468879389743916,0.6721675877635481,0.4058280618962729,0.7941352306492441,0.21027014245506406,0.049432601300332044,0.17760467161816995,-0.16211394320938033
PRD1089,Sugar Foot Cream,Foot Cream,Sugar,SUP7853,Elite Cosmetics Distributor,12.0,278.0,24,192,1418.19,3226.04,True,8.83,12,3294.12,2024-11-15,2026-11-15,394.0,False,85.0,5,2025-09-25,730,336.0,1807.85,896839.12,Safe,0.3046594982078853,274213.4,Old,56.039292755204514,False,False,2,2,True,False,False,False,False,True,False,False,0.7163529259769352,1.128394411523827,0.23160576273800196,-0.635919307341273,1.2159360020196663,0.7771489364754056,0.4731617033333259,-0.12344208910234722
PRD1090,Himalaya Body Wash,Body Wash,Himalaya,SUP7408,Premium Beauty Distributors,5.0,237.0,95,276,1025.91,1758.37,True,21.9,18,1620.48,2025-03-19,2027-03-19,518.0,False,10.0,1,2025-09-28,730,212.0,732.46,416733.69,Safe,0.04201680672268908,17583.699999999997,Old,41.655624242906775,False,False,2,2,True,False,False,False,False,True,False,False,0.01494430045936165,-0.15343728330598455,-0.054118807881562384,-0.2717986446907102,-1.3849239796129258,0.037502825313855424,-0.12927943598315572,-0.20776725757695289
